date,hour,pandal_name,latitude,longitude,weather,base_popularity,crowd_count,risk_level
2025-10-05,14,Mohammad Ali Park,22.575,88.351,Light Rain,8,2229,Green
2025-10-05,14,Jodhpur Park,22.51,88.369,Light Rain,6,1740,Green
2025-10-05,15,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,3214,Green
2025-10-05,15,College Square,22.579,88.363,Clear,9,3118,Green
2025-10-05,15,Deshapriya Park,22.5263,88.3642,Clear,8,2749,Green
2025-10-05,15,Kumartuli Park,22.595,88.358,Clear,7,2471,Green
2025-10-05,15,Suruchi Sangha,22.518,88.347,Clear,8,3148,Green
2025-10-05,15,Sreebhumi Sporting Club,22.578,88.421,Clear,9,2871,Green
2025-10-05,15,Ekdalia Evergreen,22.522,88.356,Clear,7,2521,Green
2025-10-05,15,Tridhara Sammilani,22.515,88.362,Clear,6,2392,Green
2025-10-05,15,Badamtala Ashar Sangha,22.535,88.345,Clear,7,2600,Green
2025-10-05,15,Naktala Udayan Sangha,22.489,88.372,Clear,6,2156,Green
2025-10-05,15,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,2400,Green
2025-10-05,15,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,1639,Green
2025-10-05,15,Santosh Mitra Square,22.571,88.356,Clear,8,3003,Green
2025-10-05,15,Mohammad Ali Park,22.575,88.351,Clear,8,2603,Green
2025-10-05,15,Jodhpur Park,22.51,88.369,Clear,6,1550,Green
2025-10-05,16,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,2470,Green
2025-10-05,16,College Square,22.579,88.363,Light Rain,9,2274,Green
2025-10-05,16,Deshapriya Park,22.5263,88.3642,Light Rain,8,2591,Green
2025-10-05,16,Kumartuli Park,22.595,88.358,Light Rain,7,1381,Green
2025-10-05,16,Suruchi Sangha,22.518,88.347,Light Rain,8,2326,Green
2025-10-05,16,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,2729,Green
2025-10-05,16,Ekdalia Evergreen,22.522,88.356,Light Rain,7,1410,Green
2025-10-05,16,Tridhara Sammilani,22.515,88.362,Light Rain,6,1704,Green
2025-10-05,16,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,1425,Green
2025-10-05,16,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,1479,Green
2025-10-05,16,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,1393,Green
2025-10-05,16,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,994,Green
2025-10-05,16,Santosh Mitra Square,22.571,88.356,Light Rain,8,2087,Green
2025-10-05,16,Mohammad Ali Park,22.575,88.351,Light Rain,8,2003,Green
2025-10-05,16,Jodhpur Park,22.51,88.369,Light Rain,6,1913,Green
2025-10-05,17,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,3018,Green
2025-10-05,17,College Square,22.579,88.363,Cloudy,9,2648,Green
2025-10-05,17,Deshapriya Park,22.5263,88.3642,Cloudy,8,2578,Green
2025-10-05,17,Kumartuli Park,22.595,88.358,Cloudy,7,1982,Green
2025-10-05,17,Suruchi Sangha,22.518,88.347,Cloudy,8,2123,Green
2025-10-05,17,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,2651,Green
2025-10-05,17,Ekdalia Evergreen,22.522,88.356,Cloudy,7,2193,Green
2025-10-05,17,Tridhara Sammilani,22.515,88.362,Cloudy,6,1761,Green
2025-10-05,17,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,1997,Green
2025-10-05,17,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,1468,Green
2025-10-05,17,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,1865,Green
2025-10-05,17,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,1753,Green
2025-10-05,17,Santosh Mitra Square,22.571,88.356,Cloudy,8,2748,Green
2025-10-05,17,Mohammad Ali Park,22.575,88.351,Cloudy,8,2544,Green
2025-10-05,17,Jodhpur Park,22.51,88.369,Cloudy,6,1452,Green
2025-10-05,18,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4825,Yellow
2025-10-05,18,College Square,22.579,88.363,Clear,9,4326,Yellow
2025-10-05,18,Deshapriya Park,22.5263,88.3642,Clear,8,4144,Yellow
2025-10-05,18,Kumartuli Park,22.595,88.358,Clear,7,4319,Yellow
2025-10-05,18,Suruchi Sangha,22.518,88.347,Clear,8,4113,Yellow
2025-10-05,18,Sreebhumi Sporting Club,22.578,88.421,Clear,9,4445,Yellow
2025-10-05,18,Ekdalia Evergreen,22.522,88.356,Clear,7,3266,Green
2025-10-05,18,Tridhara Sammilani,22.515,88.362,Clear,6,2941,Green
2025-10-05,18,Badamtala Ashar Sangha,22.535,88.345,Clear,7,3234,Green
2025-10-05,18,Naktala Udayan Sangha,22.489,88.372,Clear,6,3080,Green
2025-10-05,18,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3031,Green
2025-10-05,18,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,2851,Green
2025-10-05,18,Santosh Mitra Square,22.571,88.356,Clear,8,3994,Green
2025-10-05,18,Mohammad Ali Park,22.575,88.351,Clear,8,4322,Yellow
2025-10-05,18,Jodhpur Park,22.51,88.369,Clear,6,2880,Green
2025-10-05,19,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4304,Yellow
2025-10-05,19,College Square,22.579,88.363,Clear,9,3959,Green
2025-10-05,19,Deshapriya Park,22.5263,88.3642,Clear,8,3524,Green
2025-10-05,19,Kumartuli Park,22.595,88.358,Clear,7,3580,Green
2025-10-05,19,Suruchi Sangha,22.518,88.347,Clear,8,4152,Yellow
2025-10-05,19,Sreebhumi Sporting Club,22.578,88.421,Clear,9,4025,Yellow
2025-10-05,19,Ekdalia Evergreen,22.522,88.356,Clear,7,3768,Green
2025-10-05,19,Tridhara Sammilani,22.515,88.362,Clear,6,2855,Green
2025-10-05,19,Badamtala Ashar Sangha,22.535,88.345,Clear,7,3544,Green
2025-10-05,19,Naktala Udayan Sangha,22.489,88.372,Clear,6,3483,Green
2025-10-05,19,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3269,Green
2025-10-05,19,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,3419,Green
2025-10-05,19,Santosh Mitra Square,22.571,88.356,Clear,8,3732,Green
2025-10-05,19,Mohammad Ali Park,22.575,88.351,Clear,8,3354,Green
2025-10-05,19,Jodhpur Park,22.51,88.369,Clear,6,2784,Green
2025-10-05,20,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4956,Yellow
2025-10-05,20,College Square,22.579,88.363,Clear,9,4352,Yellow
2025-10-05,20,Deshapriya Park,22.5263,88.3642,Clear,8,4153,Yellow
2025-10-05,20,Kumartuli Park,22.595,88.358,Clear,7,3449,Green
2025-10-05,20,Suruchi Sangha,22.518,88.347,Clear,8,4367,Yellow
2025-10-05,20,Sreebhumi Sporting Club,22.578,88.421,Clear,9,4847,Yellow
2025-10-05,20,Ekdalia Evergreen,22.522,88.356,Clear,7,3852,Green
2025-10-05,20,Tridhara Sammilani,22.515,88.362,Clear,6,2479,Green
2025-10-05,20,Badamtala Ashar Sangha,22.535,88.345,Clear,7,3562,Green
2025-10-05,20,Naktala Udayan Sangha,22.489,88.372,Clear,6,3227,Green
2025-10-05,20,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3114,Green
2025-10-05,20,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,3690,Green
2025-10-05,20,Santosh Mitra Square,22.571,88.356,Clear,8,4017,Yellow
2025-10-05,20,Mohammad Ali Park,22.575,88.351,Clear,8,3776,Green
2025-10-05,20,Jodhpur Park,22.51,88.369,Clear,6,2490,Green
2025-10-05,21,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4306,Yellow
2025-10-05,21,College Square,22.579,88.363,Clear,9,4335,Yellow
2025-10-05,21,Deshapriya Park,22.5263,88.3642,Clear,8,4027,Yellow
2025-10-05,21,Kumartuli Park,22.595,88.358,Clear,7,3547,Green
2025-10-05,21,Suruchi Sangha,22.518,88.347,Clear,8,3691,Green
2025-10-05,21,Sreebhumi Sporting Club,22.578,88.421,Clear,9,4879,Yellow
2025-10-05,21,Ekdalia Evergreen,22.522,88.356,Clear,7,3240,Green
2025-10-05,21,Tridhara Sammilani,22.515,88.362,Clear,6,3290,Green
2025-10-05,21,Badamtala Ashar Sangha,22.535,88.345,Clear,7,3628,Green
2025-10-05,21,Naktala Udayan Sangha,22.489,88.372,Clear,6,2806,Green
2025-10-05,21,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3532,Green
2025-10-05,21,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,3141,Green
2025-10-05,21,Santosh Mitra Square,22.571,88.356,Clear,8,4275,Yellow
2025-10-05,21,Mohammad Ali Park,22.575,88.351,Clear,8,4300,Yellow
2025-10-05,21,Jodhpur Park,22.51,88.369,Clear,6,2798,Green
2025-10-05,22,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,2858,Green
2025-10-05,22,College Square,22.579,88.363,Clear,9,2846,Green
2025-10-05,22,Deshapriya Park,22.5263,88.3642,Clear,8,1854,Green
2025-10-05,22,Kumartuli Park,22.595,88.358,Clear,7,1892,Green
2025-10-05,22,Suruchi Sangha,22.518,88.347,Clear,8,1849,Green
2025-10-05,22,Sreebhumi Sporting Club,22.578,88.421,Clear,9,3051,Green
2025-10-05,22,Ekdalia Evergreen,22.522,88.356,Clear,7,2575,Green
2025-10-05,22,Tridhara Sammilani,22.515,88.362,Clear,6,2033,Green
2025-10-05,22,Badamtala Ashar Sangha,22.535,88.345,Clear,7,1803,Green
2025-10-05,22,Naktala Udayan Sangha,22.489,88.372,Clear,6,2244,Green
2025-10-05,22,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,1724,Green
2025-10-05,22,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,1735,Green
2025-10-05,22,Santosh Mitra Square,22.571,88.356,Clear,8,2110,Green
2025-10-05,22,Mohammad Ali Park,22.575,88.351,Clear,8,2270,Green
2025-10-05,22,Jodhpur Park,22.51,88.369,Clear,6,1814,Green
2025-10-05,23,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,2381,Green
2025-10-05,23,College Square,22.579,88.363,Cloudy,9,2261,Green
2025-10-05,23,Deshapriya Park,22.5263,88.3642,Cloudy,8,2097,Green
2025-10-05,23,Kumartuli Park,22.595,88.358,Cloudy,7,1384,Green
2025-10-05,23,Suruchi Sangha,22.518,88.347,Cloudy,8,1918,Green
2025-10-05,23,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,2719,Green
2025-10-05,23,Ekdalia Evergreen,22.522,88.356,Cloudy,7,2374,Green
2025-10-05,23,Tridhara Sammilani,22.515,88.362,Cloudy,6,1249,Green
2025-10-05,23,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,1712,Green
2025-10-05,23,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,1612,Green
2025-10-05,23,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,1704,Green
2025-10-05,23,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,1647,Green
2025-10-05,23,Santosh Mitra Square,22.571,88.356,Cloudy,8,2287,Green
2025-10-05,23,Mohammad Ali Park,22.575,88.351,Cloudy,8,2017,Green
2025-10-05,23,Jodhpur Park,22.51,88.369,Cloudy,6,1615,Green
